Name	Length	Identity	Relative length
00003fbe-9fc3-4a73-9cab-1ff7f5c0b9b3	12165	86.70597	98.02101
0000c011-5eb7-4ae1-b07d-979043585ed0	37759	85.60134	98.88804
00043524-2823-4a9d-897d-645e89ecbeac	17498	90.31274	98.76655
00188118-bfca-4773-9fc3-af9530613015	40408	90.51436	98.66262
001b2d75-31d5-445b-9f3a-8752c4fc27c8	12443	91.13397	99.24316
00254ba9-3830-4d82-9679-913618d2bc55	25518	91.98086	98.34327
002967d9-9c7c-43ef-b8bb-afb6141d6d9d	12424	90.26157	99.92048
002d791a-01da-40d9-9e55-1fe30eeadca4	35779	93.09988	99.00044
00483b1b-2f5b-443f-b0ef-42f867480292	23221	92.39739	98.46409
0052be19-2bc4-41b2-8f2b-2e9a225ff5be	39718	90.31889	99.00480
0067cd72-629a-4376-96a1-51830f650956	15480	88.59426	97.65993
007a1f18-c232-48a8-92b8-ddf560adcc80	25622	92.28605	98.94471
007ec5c9-d0c1-49c4-a2ea-903fb0ee4ef6	23360	90.74973	97.79514
00836454-1bd1-4a0d-8b56-9c7f80db3d0b	18691	83.80306	97.03213
0088390d-488e-4eb5-aa01-a3285c66a711	19320	88.93900	98.14276
008b006b-136a-4541-92e4-55dadaa7300a	16428	88.08595	97.66926
008df9f1-1b37-46d4-a58a-9c4717e003bd	19097	83.46261	101.39959
009b303f-97fc-4f34-8e57-18b779104da4	22440	89.41006	97.98914
009ee966-34ea-4249-81d0-9bb1572924e6	27441	91.38700	97.93519
00a55e15-9575-42fa-9360-a1996b50fd94	24634	92.12784	98.19733
00aaba12-d10f-443c-99df-3aa23c61c034	10748	89.17471	97.29977
00b57681-96dd-4aa2-b1cf-5ac600ed84eb	18522	90.42415	97.90813
00b73132-e590-4ebe-a256-0e73d1c14e45	43585	90.12079	99.89427
00c59698-67e3-4a98-a95f-167e4f833272	14599	92.51535	98.63070
00c63d32-e1c2-456f-bbc2-7c96d07b1b42	23952	92.75427	99.52810
00c7fe69-1476-43e3-8b21-3b521c5103ba	14749	92.64374	99.14651
00cd6daa-7934-4318-81ff-24d6d2693af6	61707	88.29137	97.98017
00d19f54-4eb3-4f80-878f-3d42ac37db50	10781	90.92707	97.84285
00d84ccc-013d-4fae-bca9-b3ed09080509	80320	90.32419	97.20314
00dbc7bf-e01e-4e31-89e9-21b6b5293665	47863	83.71339	94.63946
00dcdf35-1d37-4ccf-862c-ecbffa4822b0	16324	83.40705	95.60207
00df3c17-8d45-44c7-a91f-2b2eb924df76	12204	91.15016	99.81911
00e11f2d-e2e4-46a1-8c44-fff6e2a7d1d5	10243	85.60841	98.59251
00e6d9d8-aa37-4d62-a0f5-6cc6bb74dd29	13683	93.65499	98.50109
00f42108-fbc4-42a0-8710-18bd5eeb3218	20943	84.63631	98.34687
00f84c20-8b6a-4f80-af78-83628f0f323e	10215	89.29712	97.10744
00fbd6f6-6da9-4432-b23b-98320204c53f	17386	89.09979	99.17464
00fe7eeb-16c7-4e65-9dce-42e6afbd8a7f	10704	90.61447	99.13938
00fe9974-8f26-49b5-89f9-d94f590a97eb	14999	90.67200	98.29523
00ffcf6d-4a74-4ab5-9e6a-63d83ed957d2	15153	93.68203	98.91405
0100ab11-1984-42ad-b292-5a92faad7a53	10411	88.03011	96.94743
010144bb-a8e0-4899-9915-cfcf270598de	10732	85.93611	98.50981
0102f297-eab3-4544-bb01-364c6b897175	20034	75.84340	92.99687
010669ce-b63c-4cac-b3bc-c8aec4395802	11554	93.07470	98.52776
010faeb5-bc5b-4a37-b410-1adaba53d66c	17871	91.19987	99.20626
011fe71c-990a-4e0c-9fef-bf101953463a	29499	92.67035	99.52985
01319a62-293d-4622-aff3-77740d4de434	19531	93.01709	98.72388
01446621-97d3-481c-b3f7-abb8556bf691	15387	89.39732	97.43720
01471877-15ca-4ada-9068-393947147ac4	15170	93.45994	99.39902
014a2df3-df93-472c-8dd5-f7627f53ee6a	37543	92.11147	98.60025
0152323f-53e9-4368-a6b9-77a4e1863e56	41378	91.48152	98.31951
0154cc94-440f-4f4d-9b89-71f29fdbfb00	54862	91.04177	98.30389
01585e45-90f7-4666-bbfe-2f31a25c89f2	14389	82.63594	96.64065
015b1528-4f8e-4efe-b4c7-5c001a241f3e	17050	93.17687	99.35073
01663879-96e6-4420-ba5a-fe885d190257	32070	90.48832	98.19577
01678b94-6712-4f93-9bba-0bf633bbc795	11447	90.93755	97.98119
017597ab-e912-44f6-9c9e-c2c778724fd1	10257	84.43580	96.89685
017867f1-a084-4ece-8696-5af676ad0af8	82761	90.52929	98.65014
017b4cd5-9bab-4afb-8532-cfc73afa2e89	10391	91.72601	98.06976
0184030b-4f00-4b65-add5-4846f31d0430	17397	91.30095	98.69796
018620fd-c65f-4724-b92e-ff97fd1305ad	13882	87.97132	97.65132
018edec2-d1ab-4a2f-8af9-82c30e491fba	10284	90.58801	97.16936
0197251e-9f62-47b6-84f1-b22ed11b1f82	10928	93.79880	99.06005
019c3eae-23df-4ffd-81f1-003245bd3509	15946	92.21411	98.05729
01a79b36-c99a-472e-af31-3fd19b0d843c	13347	92.38780	99.10835
01b26ce4-0ecf-4007-baff-f6f7a3200a80	19756	89.45019	97.74556
01b6b33f-76f6-4e1d-9204-3f2e848a99df	22511	91.53681	98.77598
01b78765-1f49-471e-b0df-5dc6d6081c59	22036	85.18858	99.64318
01b99441-dbe9-42c6-bae1-968e71fd62c8	11010	92.25452	98.41786
01c98362-05b1-44c4-b6b1-a47090840324	23484	93.22309	98.59880
01ccbc4a-4923-422e-86e9-0d6ee8c7552c	14339	90.56591	97.32143
01d46f16-33e7-4fb4-99d5-7c62b8421d02	27072	91.28883	98.40645
01dbb43f-db2d-4c76-a36a-a443b2ad1bc4	24979	89.83601	98.58322
01dd72e9-4667-4592-b182-068ebf6d8d66	11262	90.43197	96.65915
01dd90f0-92bd-4326-9f4a-ad5cf79f73a7	14272	83.82683	97.31161
01e54c88-12b9-43ea-93d9-33b7c475512d	12793	92.14476	98.83223
01e8e834-78dc-492f-bf99-b79ef3aa775f	51231	92.40161	98.80517
01e95438-f7d8-4ad7-8f85-04f15156ad19	20233	83.70298	96.79093
01eae914-0049-4365-8974-fab3bf81b8a7	32308	91.01908	99.03509
01edce0c-1c05-4e05-80b5-de03e86b5c3b	23298	89.86935	97.99182
01ef9b21-a43d-4ee5-b01b-ce24f14b14ed	10142	90.05921	98.93951
01f38553-a1ca-4bfd-9137-4b4eca2ff6f9	26394	91.90072	98.59493
01f4bc42-5700-4390-ad77-d6c240c10d5a	15154	87.30968	96.91940
01f50abb-f94c-4aeb-aeca-44ce56e529d2	36546	92.86974	99.42954
01f91a38-1ccf-4789-9393-cd467f079dca	10078	91.51504	97.41069
0204c67f-0039-4c96-b7c2-5810336c67f4	35084	91.93388	98.10611
0207b101-2c01-40c2-b50a-c86e7b195a20	16640	90.61071	97.78119
020a6e61-5129-4be4-a7d3-87c93e4dae87	12540	92.28688	98.49968
020add4d-9ae8-453c-bba7-ce8296941899	22828	82.45198	96.11819
020e5e0c-332a-40e7-b494-c36487a36230	12787	90.47619	97.28837
020ef4c2-384d-4788-ba9d-42f6c585bf13	16464	90.01406	98.96179
0210abca-c83d-404b-9fa2-24842b52c33d	17341	91.72202	98.25899
02187b6c-11d1-472a-89d7-0cc99728dffe	13644	88.71538	98.02045
0219c735-d8fd-414f-b415-ad18299a7775	14596	91.10301	99.88877
0220c3cf-90a6-4c1b-b089-c85242f5586c	15680	89.40311	99.06584
0221cde5-7d62-4f90-967e-f0a725e0fcdb	12043	91.88752	98.86063
0225dbe5-bbd5-4a44-a928-8391e2ea3a5e	10930	93.40610	99.01541
02261521-eee2-417f-bec2-346f1b6a7665	12702	91.56804	101.01180
022723c1-25ef-4aff-aa61-b9072e9af31f	18964	92.17650	98.97552
0227824e-c667-40ab-945e-e2ebdb296955	40067	76.09182	92.15164
02285f3a-2523-4525-9236-edc6642f2add	15720	90.71126	98.45195
022b8e44-d6e0-4b34-8988-f0058e7d95cd	10903	91.41311	97.74511
022db79b-d4d9-494e-b599-2591d6c7b5db	11221	91.72444	97.82091
023355a4-95e6-4490-8920-cf496dd3212b	42880	90.63186	97.74385
0233dd80-9028-44f7-9342-b8f216bcb1c2	21253	90.21636	97.86948
0237e83f-78b5-416b-8098-5513618f8387	15346	93.79390	98.65215
